currSessionId,currGameId,currGameCondition,currGameRoundId,currGamePhase,playerId,playerType,mood
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",13,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",14,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",15,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",16,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",17,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",18,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",19,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",20,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",21,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",22,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",23,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",24,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",25,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",26,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",27,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",29,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",28,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",30,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",32,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",31,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",33,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",34,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",35,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",36,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",37,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",38,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",39,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",40,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",41,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",42,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",43,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",44,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",45,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",46,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",48,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",47,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",49,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041623ZGZ['CI', 'RANDOM', 'RANDOM']",1,"['CC', 'RANDOM', 'RANDOM']",50,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
